id,name,version
d4fe6631-fd01-4d45-9721-271091f9d28e,WSP_Prosser_City,1.6
10cf7956-fb15-4c77-bd2d-25d81aab8187,WSP_Pullman_City,1.6
92180072-2229-494a-b82d-e5897e0e4e78,WSP_Puyallup_City,1.7
836f5ce3-f64a-4320-89e5-162a37add5b2,WSP_Quincy_City,2.0
f50279b9-2326-4a33-8a1f-b92d38b342c6,WSP_Rainier_City,1.6
705ef70c-8cdb-4341-988e-ad6b20eff02f,WSP_Raymond_City,1.5
0ef4bd9b-58c1-43d7-9731-1668a3d4a15e,WSP_Raymond_Southbend_City,1.3
6b3099b8-94bb-40d3-aac9-4fadc6dacf36,WSP_Reardan_City,1.6
c0e2da2d-945d-4fb7-a742-bccef08f4b06,WSP_Redmond_City,1.4
c0c008ee-f32b-4542-bb18-e3e03e82e635,WSP_Renton Health Through Housing,1.0
a28320de-5f3a-48cd-b373-1aa88feff7e9,WSP_Renton_City,1.9
fdbdfba7-dd7e-44c4-9007-0adf6bb18494,WSP_Republic_City,1.6
e851a012-eb62-43fc-ac80-69eb161517b9,WSP_Richland_City,1.8
ef1fb7e0-a49b-4d60-b648-47b3348b791e,WSP_Ridgefield_City,1.6
cfa70e18-4bfc-4bbf-a812-0834eb085640,WSP_Ritzville_City,1.5
54c03a01-170f-4cfa-9020-ad09db68730c,WSP_Riverside_City,1.6
ffe21765-9891-40cc-9f6e-f20c53c221af,WSP_Rock_Island_City,1.6
5ea6a92f-47b8-4f21-acb9-2243c3ca0486,WSP_Rockford_City,1.6
2f37e3ce-6583-478b-acec-f9d50550b13e,WSP_Rosalia_City,1.7
9c3977c6-b650-4350-95e7-c17e41b7403d,WSP_Roy_City,1.6
ae7c9d74-fdfe-495a-82e3-9e5bb1966d44,WSP_Royal_City,1.7
f041bdf7-c9bb-4a77-a019-54fe7e0e2c32,WSP_Sammamish_City,1.6
ef78bbf4-0b13-4ce1-9482-cb971bbf0a70,WSP_San_Juan_UI,1.9
5a07f201-db80-4367-9e07-d4a2d3907f9f,WSP_Seatac_City,1.6
05776f25-f0f3-461c-ac34-4fa88a00936c,WSP_Seattle_City,1.7
187cd336-2abd-4a31-a223-53e48b9f550e,WSP_Sedro_Woolley_City,1.5
b03afa29-80ec-45a1-8b6e-8570aca324e9,WSP_Selah_City,1.7
5102e449-967c-4c13-8a2e-737b7389eacb,WSP_Sequim_City,1.5
35f3c9de-37da-4792-8872-37d00f32285c,WSP_Shelton_City,1.5
516a4040-d3df-472b-ace6-4f22b4c16022,WSP_Shoreline_City,1.6
63681101-fbbd-4336-9578-04c823713b86,WSP_Skagit_UI,1.9
37e74a61-08c1-447c-8594-25225378c87e,WSP_Skamania_UI,2.0
55343b39-a4fb-4a72-9ef4-a08d8b6cf7f5,WSP_Skykomish_City,1.6
4151071b-0803-43be-9116-6683319c6a64,WSP_Snohomish_City,1.6
827dfc34-0568-48fe-9943-1bbeb7180d0b,WSP_Snohomish_UI,2.2
91e3d218-b3c9-4c07-bb54-de66d35adaf0,WSP_Snoqualmie_City,1.8
0ae62dd8-3660-4859-a5e9-82635209f9da,WSP_Soap_Lake_City,1.6
a6ad46d9-023c-435f-ac5f-27e696eb93f8,WSP_South_Bend_City,1.5
b2da9dec-c0cf-4947-963b-70d662752afc,WSP_South_Prairie_City,1.8
d27ac79a-f0a7-4bb8-bb28-4a156372cf6a,WSP_Spangle_City,1.5
0e49fd7f-d343-4d22-b43a-518502060dbf,WSP_Spokane_City,2.2
8e6a1d0d-7940-44b5-802e-67788c3fc0c2,WSP_Spokane_UI,2.0
22fa3e02-3090-4055-b065-ede769c08243,WSP_Spokane_Valley_City,1.7
2c115907-c707-4900-854a-2d55122aa5dd,WSP_Spokane_Valley_city,1.5
a19f22b4-3071-42bd-8548-b3dfc4ce269d,WSP_Sprague_City,1.5
72dbd744-dded-47be-a624-7c5e15ca002b,WSP_Springdale_City,1.5
4f595faf-9e5f-41f7-a43f-d3feda65c2b1,WSP_St . John_City,1.5
b7c32ccd-bb0b-4f5c-96bc-cdf38efce315,WSP_Stanwood_City,1.6
0d567020-355d-4416-adda-24869fa41069,WSP_Starbuck_City,1.6
29bf6a78-369e-47d8-9d6f-81b40361d8e0,WSP_Steilacoom_City,1.6
50e8bc1e-0df0-49b9-8080-51dc8bb0aeb1,WSP_Stevens_County,1.5
99098804-32a6-49a3-a143-99f328e6400d,WSP_Stevens_UI,1.9
fe6036e3-891a-43f7-b682-4475b003d40c,WSP_Stevenson_City,1.6
f5868afc-138d-4e5b-bbd8-81bf274332be,WSP_Sultan_City,1.6
c09c0c18-1aef-4bf6-b61f-ccefdee94924,WSP_Sumas_City,1.6
6f721207-e63e-4eca-a526-c78676eed948,WSP_Sumner_City,1.6
458d7fd1-eff8-4925-8a9d-1b60d6a7d809,WSP_Sunnyside_City,1.5
416dd768-a11f-4ecb-9a60-1f87f5caac39,WSP_Tacoma_City,1.9
6a18c0eb-8627-40ab-972c-51aaea44726f,WSP_Tekoa_City,1.6
0006a9d9-3a64-4b7e-9932-db9a67db6384,WSP_Tenino_City,1.6
4faa4329-9f09-40e0-b674-18defd6e6df1,WSP_Thurston_UI,1.9
afc77c85-dd24-4b6c-a47d-0a03138479a4,WSP_Tieton_City,1.7
3797990b-1929-442f-872b-843baa550c81,WSP_Toledo_City,1.5
99adc314-6ea4-4a85-917e-d0b6da2ab614,WSP_Tonasket_City,1.5
3b381de0-83e3-4841-896a-c854b53092a1,WSP_Toppenish_City,1.8
2778d16f-f3c8-47f0-a446-e10bb1e5bda4,WSP_Tukwila_City,1.6
bfb74ca8-bf62-43e1-b782-9d569514860d,WSP_Tumwater_City,1.6
72d4b6de-cff8-4ae6-9a1a-28cce0524a0a,WSP_Twisp_City,1.6
e73acd09-abf4-42b6-a597-058ee5247e46,WSP_Union_Gap_City,1.8
a3bae8ed-a3aa-4392-bdb2-1e4aefd82e49,WSP_Uniontown_City,1.6
414f3ff4-cbc9-4222-bbae-9aa848ed784a,WSP_University_Place_City,1.7
c933eed4-e325-4371-bdd4-da995867bd75,WSP_Vader_City,1.8
c92c5072-3d92-462b-8515-fd1e78e66d8f,WSP_Vancouver_City,2.0
49bf8e2c-20b6-4677-ad6c-49b7933a86da,WSP_Wahkiakum_UI,2.0
397e69d1-d487-4766-aa4c-81428bbf229d,WSP_Waitsburg_City,1.6
